NODE_KEY,PRODCUT_ID,TYPE_CODE,CATEGORY,DESC_GUID_NODE_KEY,SUPPLIER_GUID_NODE_KEY,TAX_TARIF_CODE,MEASURE_UNIT,WEIGHT_MEASURE, WEIGHT_UNIT, CURRENCY_CODE,PRICE,WIDTH,DEPTH,HEIGHT,DIM_UNIT
23448f8a-d1f4-405e-a6ce-f9d95531819b,01J3B94GF12N13PSCCW07NXP2W,CZ,Plexiglass,915c18c9-c8be-41f6-ae6d-af3fae9bcfb8,1e59c0fb-4166-47ab-ab0c-33091046ff77,51801-014,KG,6,KG,CZK,51,87,14,27,CM
75fbdffc-4657-4ba6-b01d-8b1c45b448e6,01J3B94GF2J8QDJDJGSECPQFAF,CN,Brass,5f8544a9-21d2-42a1-b35a-862c211177db,fc411bb5-3fbf-4c43-a88b-e2b2af39bf92,0228-2067,KG,32,KG,CNY,44,96,100,16,CM
32c5eca5-ef97-48ed-b306-f55846dc70bf,01J3B94GF4Q4Z6ZYMSDRNRJ6FB,HN,Rubber,deba2cd4-33dc-47ec-9480-6973a5708492,332dbbd3-965b-427a-b665-384e6e005b5e,67046-671,KG,62,KG,HNL,93,72,50,5,CM
299208e3-d377-4371-afdd-76489cfdcd3d,01J3B94GF5SZ77KV9DSJS1GW62,PH,Glass,cf435acf-427a-4c8d-b58a-62b893a10c8c,718a83eb-0340-4bb0-929f-a4761db76b03,46672-844,KG,49,KG,PHP,26,51,40,32,CM
849326b3-5751-45f0-a875-66db9108ae7c,01J3B94GF78766CJ3PPH2T1GN1,ID,Plastic,00eda0d5-8993-4b84-9ffd-e97f4530db41,753dfe89-0230-4447-9df1-9e95dc19413d,51523-016,KG,75,KG,IDR,42,14,43,79,CM
67a641b7-6b1e-4e4f-b554-006979f8d2c5,01J3B94GF80T3NGRG3W9BN4DBD,GR,Glass,b788ea1b-22ff-4784-94dc-1739edf9d505,89ee2a28-566c-4661-a4d8-5fd91cd7e580,43611-001,KG,59,KG,EUR,32,84,67,84,CM
04bf08ef-2c06-4b56-8ae4-08cb348705fc,01J3B94GFABP4PSVFZWAQAYH37,UA,Aluminum,a209cc85-2a83-49ee-9539-cd91c6848547,ec5247dd-a457-4325-ad6d-3f84169fa90e,11084-703,KG,19,KG,UAH,3,35,98,93,CM
e4ee6e81-f6d8-4f94-b234-e69e1af99969,01J3B94GFCFRREBVS072QY0YKC,CN,Glass,0cc7fff7-2b81-44e0-8fad-ffb78685bc11,e3fca787-6262-4e19-b804-686a85a98a8e,13107-021,KG,17,KG,CNY,95,29,52,31,CM
0dd9f1c1-66a7-48d4-998c-bbfa318e9765,01J3B94GFDGAHH8XB7CDQCXJSB,NG,Granite,05cf4a09-6114-4bec-8eed-b735e8a76944,d363c0ac-51f9-4563-aeef-7c19b2ea9926,61010-5701,KG,100,KG,NGN,28,44,53,77,CM
e30b1f8f-31a2-4a1e-8d73-116f0db94460,01J3B94GFFS10VKADDYM4YBD16,RU,Rubber,53826735-80f6-4094-8d01-63dda712a8d9,a7fa63bf-ee37-4fd4-bb38-63ad397719c2,36987-2057,KG,58,KG,RUB,47,70,17,20,CM
67c2154f-759c-40d2-93a4-400f941a0361,01J3B94GFGEM4B43MSPYT1BTQR,JP,Rubber,7f3bc0c2-2069-42a0-ba53-6b2ea09c06fb,fb9dc162-080d-425e-a866-45165b947bb6,0268-1203,KG,1,KG,JPY,42,28,40,21,CM
660fcc17-115b-4b31-b9f1-76be2a9bad5e,01J3B94GFJB64Z7R25MXPJ0GZE,BR,Stone,31883e43-57f0-4542-9614-8006a1d0f26d,2c1b0535-a9e0-4a10-bf3a-590514a21287,36987-2887,KG,54,KG,BRL,18,76,12,62,CM
0146381b-b395-4265-99e2-4d8467007ef9,01J3B94GFKCZZRSB13RH5YR3E0,PE,Brass,47c37460-141b-4dae-a1e8-57e3a6500948,29c361a0-6def-421f-a7ea-bcba9736f0d5,53499-1271,KG,73,KG,PEN,78,81,92,69,CM
6679a0fe-5fa6-428c-8550-7f028e457868,01J3B94GFNS56VB8BDP5XAQSXP,ID,Brass,dfc76c63-02d6-4537-bd58-5667c63806fd,6f77996e-8357-426a-8ad0-948bb080d8c2,49757-001,KG,92,KG,IDR,12,87,51,57,CM
cdbbaee9-ba59-4adc-8bd9-2f54fd6e2e36,01J3B94GFP5Z2FSQXZAAACWED7,PH,Stone,ab3a6e3e-4676-4a0b-bfca-9b69dcaaad1d,8a055062-6dc4-40db-8c4b-edf17a56b6d0,16590-221,KG,29,KG,PHP,3,54,99,1,CM
7cb35efc-2f3a-4806-addf-73d24aa98ce0,01J3B94GFRZT2TFPTN3QEVMMTT,RU,Stone,4eef125a-1dab-485d-934a-b93f06f8fc80,fe056500-dd60-4e3a-b193-31f5b7b21659,47593-438,KG,31,KG,RUB,69,91,52,34,CM
dfce0916-33b0-4696-b711-abd12729212f,01J3B94GFS8P9ZJ1KR6MQZB0K0,PL,Plastic,6d11af45-f1d8-4e8e-abb0-fb2f65643f5d,344c09d1-bfc8-4d16-97d0-1f241e5a5038,0268-1034,KG,12,KG,PLN,23,39,53,82,CM
9b4adaf9-6a64-4b68-b298-c7e17506545f,01J3B94GFVVJK85SVBFA6MAZD0,JP,Glass,6835f555-074e-43ab-bedf-4a81f582ee86,19b4586d-c62b-47eb-a546-7e386d200fc5,76472-1137,KG,65,KG,JPY,68,11,24,36,CM
c3370dbc-1ffd-4a10-80bf-3e3b3de25a34,01J3B94GFXT7105NS61V1A5CDV,SI,Plastic,4afead5c-e7fb-4bc6-8b7c-22f6c1e82c05,096bacc0-ec5c-4cc8-9f40-86c68e675ebb,66116-435,KG,21,KG,EUR,93,71,64,80,CM
b37cbd34-7c0c-4d2e-aeda-914c9370ff1f,01J3B94GFY3KQE0N0N2A9X8YWS,CO,Brass,24d16814-6f6f-416a-bd5d-bbe0efc6205e,3dc79f2e-9b14-4425-9f61-20aa72cb1367,55111-273,KG,76,KG,COP,97,38,38,99,CM
705ed175-dbc8-47ab-ae96-a01f9b6f5e84,01J3B94GG0QAAGSPMZYT61VPSC,ID,Plexiglass,909950ec-60cc-46bf-b9b1-768077509977,daf9bf87-dbf0-4227-8cd7-fe6cc75af3b8,49288-0806,KG,31,KG,IDR,91,52,10,32,CM
ec928323-1b08-41ed-bde1-16289450ffc4,01J3B94GG101TZ1G6TNZVZK0BN,PL,Stone,ac41600a-4b1d-43d5-acb0-f26901b8584a,35024026-ad56-4586-ab9f-c371d30ad52b,52183-325,KG,25,KG,PLN,11,9,49,5,CM
71ba428b-ca9d-4775-b91b-a1825670e240,01J3B94GG3D7217XD2JBA4Y3BY,BR,Stone,8166a153-95c8-47e2-bd6c-22d01df4ee25,b9aea86b-3f02-4bd3-8901-c386f96ebd0a,64117-189,KG,90,KG,BRL,65,79,32,89,CM
901f6d84-f349-4bda-95d6-59373b6597eb,01J3B94GG5BN5W7WBB3DW35SHD,VN,Granite,efba4c42-0bcf-4c53-888c-277331d14eae,fe8a9979-1506-4552-8189-4a36d761be38,60505-0135,KG,83,KG,VND,39,45,73,73,CM
31bd6561-131a-435c-b6d9-3d38bdea995b,01J3B94GG60XYXHVZZPJ1PJ4HE,CN,Aluminum,de785a47-dc8f-4a2f-a3ba-a8dbec571df1,155fa5a2-38cf-4b0f-b6f6-6f84ce54065d,68788-9778,KG,65,KG,CNY,77,67,57,35,CM
15388b99-80d5-47e4-a11c-31fc055bafa9,01J3B94GG8T014E7DK8K8VPGVN,PH,Plexiglass,9bd3714a-7d48-4071-bcbf-5889eef7239c,13f591b1-b628-47c4-84f3-6abc46a6121d,65360-1073,KG,79,KG,PHP,86,2,36,2,CM
73397965-ae77-4dd7-872e-0989852e6041,01J3B94GG99WC8P02B32NKCAKF,CN,Granite,d5bcc40c-4eee-42ba-85ad-49f8dc114228,c6018419-e561-46ca-a4ba-41c64525fb46,21695-472,KG,42,KG,CNY,57,13,96,58,CM
d3f2f5c5-8bd1-44ae-a111-097051ac825b,01J3B94GGB9MEEYAA412TC4X4M,ID,Glass,450f36d8-ef41-47e8-9ba2-07ffbf1b2165,17c076e2-55ae-46d5-95df-9c36f38ac7a8,57520-0463,KG,57,KG,IDR,82,28,21,25,CM
6852e284-dc32-4241-87c2-a7c83dec2f94,01J3B94GGCS71ZCF5RSPX0WBHR,BR,Brass,fc9ed659-03b3-449a-86f4-bdf81f963502,f84ef966-4a49-4acd-bb50-5533122d36fc,41250-816,KG,1,KG,BRL,86,73,26,43,CM
84ff15be-816d-4c05-b97d-4d1752449da8,01J3B94GGEERHX7A4JFSN4K9VS,CN,Wood,24651920-4e64-4945-b6c9-4c715b8080ec,e42c9f82-6b3c-4d53-9b70-2757fd4145f3,44873-001,KG,98,KG,CNY,98,29,92,74,CM
9e54bc85-3b0e-4afd-984e-a97bb5bb507f,01J3B94GGFV7SMGXKYEXMW2FVD,CN,Plexiglass,4915b4dd-19cf-44b6-923e-264d4ba0f08a,c40b3204-7dcf-4883-9c71-1bc4d05be00c,61589-6011,KG,75,KG,CNY,52,6,36,26,CM
dd25c573-65f8-44bb-ac93-adadc39c068e,01J3B94GGHD71X0WT30E2TJYMG,ZA,Glass,9fec59d2-adda-4415-8f52-185661a063ae,0cfc2f15-9dfd-4922-96ca-c860f3b80999,49999-701,KG,56,KG,ZAR,15,27,78,79,CM
46e8a92e-61bf-4870-8822-e2c2c78ca7d4,01J3B94GGK9E593XGNFBNE0VZ0,CN,Steel,bdc2e358-c011-4adc-9f11-217cf42609c2,00248a37-c163-4b3f-9018-620781ac6eeb,37808-459,KG,83,KG,CNY,48,23,34,21,CM
7709ce22-cdff-4fb4-869b-6b7c78a0e80d,01J3B94GGMR7T4Y49K7WF4T8MY,CN,Granite,0eb33976-4681-4456-a258-8750061f7d96,f757d20e-b348-4c7e-8300-be36c489f824,53499-0990,KG,72,KG,CNY,51,97,43,11,CM
54811cb8-3f3c-4b2a-955c-29b7aa4e7eb3,01J3B94GGPZ43Z3KV5ASMRZXAG,JP,Steel,7d93615a-c5b0-490b-9d22-e0f44e86e721,2ddec158-75ec-4dd1-b780-bf6a9fda8298,68428-090,KG,82,KG,JPY,48,7,4,45,CM
63b8e1de-02d1-417d-ba1d-2f9ffe0198c3,01J3B94GGQAPYX8RS98JHV8JGJ,ID,Plastic,7ea9b697-6596-43e9-b3a9-55470dd0c5f7,88619596-0242-4597-a038-5d50ec4d4930,58657-401,KG,9,KG,IDR,49,10,85,63,CM
fadb6e39-5802-4e22-ac74-977fc11eb4ef,01J3B94GGSPJ7EV1PAZY1636VW,PH,Vinyl,958c2474-597c-461c-acb7-95efffe7c650,919782d0-928c-4025-9479-44ed0ad3d176,55312-271,KG,97,KG,PHP,33,47,90,100,CM
5b4f2114-90b5-473f-9502-4758775148e1,01J3B94GGTFJTKGSXQNRPVPCHZ,PE,Aluminum,a453690c-87f7-467f-932d-9643f6a04a5a,84d1e762-c40e-4e1e-a12e-fbf5f8ab5913,53634-254,KG,76,KG,PEN,78,37,51,61,CM
52a63c15-dc36-4d1a-96b9-08c565a6eaca,01J3B94GGWFNA9RT8EEPTCVQJQ,BR,Wood,45f4d95a-d91c-428c-8015-ba760309afd0,ef422cd4-8ea2-454f-9936-5f31b01428b4,42254-131,KG,11,KG,BRL,60,6,27,39,CM
d906e2f4-be43-4e0d-82a4-949081fd02c0,01J3B94GGXTX0P6VYAFKK0EX5H,UZ,Plexiglass,f210cdbe-b46e-44c6-bceb-94a7b899e68b,4ce5a23f-513a-4b1b-b4fc-5a1f8df1de2e,51289-100,KG,97,KG,UZS,65,48,63,94,CM
4068bb69-b442-4ec3-a14e-f15a70fcc107,01J3B94GGZ053TNHEN5X4GM6PH,CN,Plastic,e09f141b-b0ee-4daf-892d-a76bcce558fb,ac4f32d6-d5cd-48c8-b3ca-5deee9eb86da,52124-2906,KG,41,KG,CNY,95,10,56,69,CM
6ec526de-8c6c-4ec3-8720-72dce1a36ea6,01J3B94GH17P78GDR0KXVPJ5ZD,PL,Rubber,b848bd2d-a604-4611-bd9f-487d2248be57,5faf3e57-6f81-4d55-b8e4-ff9ac498b5d8,30142-479,KG,43,KG,PLN,23,33,56,34,CM
52120a7c-5926-46ba-8b8c-ca7f6fbdc7a2,01J3B94GH22S6E1J4360H4YGRT,HR,Aluminum,faee8dbc-a90b-4ca2-9d47-f2781e74d720,07823645-097e-4eb7-a1eb-b47d175a0aee,60760-310,KG,4,KG,HRK,4,40,94,6,CM
198f25d3-15a4-4d8d-a51f-110a4c0dc434,01J3B94GH44PWWHQ2S641Z76BH,ID,Granite,b908700f-4a5d-40df-8ea4-a7820c4e2574,6be448f8-f888-46d4-9099-7c787f862dd0,0268-1127,KG,77,KG,IDR,3,38,83,39,CM
d9c1749f-7a74-4304-a4ab-9320ded543fa,01J3B94GH55EB7MXKDM5CCXZBT,EG,Aluminum,26f7a539-3daa-44f3-b917-6ddc82dc11cc,e59e165c-f5de-4c27-801e-077a4ee68095,55315-292,KG,95,KG,EGP,29,83,19,65,CM
38d7f566-a256-4977-a74d-8d07074d8cfc,01J3B94GH7QY8B2R2MD635D5YW,CL,Plastic,1bdbb64c-4419-4dfc-94d9-eaf843d947ab,031e682d-2264-4210-b6b1-947653c2f819,55910-824,KG,83,KG,CLP,82,47,32,51,CM
bec5c295-fdac-448f-8103-d1989742e08e,01J3B94GH9C84CJAQS38GCKD89,CZ,Brass,ca0ebfcd-6f9b-41e3-a749-c5258c7aa82c,f193ed14-c77e-40a3-beb8-2887f6a50df9,67777-304,KG,53,KG,CZK,68,35,83,72,CM
ff6f78a6-3862-406d-83b9-4287c649cf01,01J3B94GHAJZ5PHA2RQ5RRW3H6,PL,Stone,7ce890dc-3761-4831-af67-94bc6e3a0840,4fdc0f98-07e4-4e70-bad3-d5b8a99cdc5f,13107-123,KG,26,KG,PLN,74,71,49,74,CM
2156383a-06a9-4eb3-9c93-8b73da49f5ce,01J3B94GHC6MJ6BGHRA0GCQY1F,FI,Granite,029fcaf7-f739-4bbf-9af4-010943dcb289,39a6f1d7-f6f7-4865-90c8-d92674bd7c46,31511-009,KG,94,KG,EUR,100,11,43,89,CM
53506603-07e0-49bf-a801-e9f30a6e283b,01J3B94GHD7VRH8F2T6AHVA0FJ,RU,Wood,df0113fe-434d-4b96-95e8-bdcbc76fa5df,66640881-97cc-48e6-b3ce-c67058cc4c4c,63323-294,KG,40,KG,RUB,12,5,43,41,CM
1861b4e3-f154-4012-a412-85687fc45432,01J3B94GHF1KQZX8Q3CR8VP735,ID,Plastic,e7eeba1e-10c7-4b44-8f1e-8e07420cc615,48c403a0-0fdf-4f58-83fe-32f87c9e8840,43063-304,KG,81,KG,IDR,9,87,72,74,CM
acf2e41f-1525-4f97-a713-6951e34c24c3,01J3B94GHGD695MM376XJXP9YT,CN,Plexiglass,8dc05868-3032-47b6-81a7-9a190099f4f8,6c2aee26-df9d-49e6-b978-fa287d0b5a1b,69075-001,KG,87,KG,CNY,11,3,64,7,CM
6a09bb92-c29d-4a87-a779-085bc4294bb3,01J3B94GHJM2EFZ20PH1WZQK5T,CN,Granite,4b85991f-1f09-436a-9a3e-e1d7ca662834,d640749c-7490-46f3-80f1-c6821e02bdc6,36987-2677,KG,18,KG,CNY,100,54,1,63,CM
db9a922d-c168-4cf7-a7be-c9a517ef0c58,01J3B94GHM60GXR8C27D6TZRTT,CZ,Glass,63be754f-9aeb-45a9-b0ce-e3da7f2e8057,ac16b66e-22c4-49a8-a49e-35e750a3445d,54162-926,KG,92,KG,CZK,36,39,19,61,CM
030b8c9b-0f53-4262-b055-bbe002980be5,01J3B94GHNM3CB388G9J9NCB13,NO,Wood,46c40594-61e1-4249-8fef-a30f2116ae29,8490c572-5369-41f1-abec-0482573f5e2e,0555-0095,KG,63,KG,NOK,84,57,98,88,CM
63658c87-1af8-47ca-ba77-edee58095e29,01J3B94GHQPC199XNWHHJQ1VN8,CN,Plexiglass,5b95e1b1-1b3a-4391-8ddc-8c8b333ec9c0,85caec60-7feb-4dd3-aee1-12f2f297fa51,0056-0189,KG,20,KG,CNY,20,87,59,99,CM
54cebe4d-5031-44fd-8237-f105c2abce2b,01J3B94GHR1Y1GKA8X491NP0DK,CN,Granite,cbbf75c9-ee0e-42b9-a145-fc0e2177d811,fe85c805-2942-4666-92e9-03b9b6fb8923,50436-3593,KG,45,KG,CNY,56,74,97,21,CM
d8e7fa04-7b28-468c-a1c7-2d451a568c46,01J3B94GHT2B912RTK3AJVVPA7,DO,Stone,068f2264-f6a2-40ff-a2d6-29cca31a8396,4d9164b3-7be2-4a77-b904-1de4cbf3f87b,49348-790,KG,43,KG,DOP,78,53,71,67,CM
af23608b-13d1-4116-a55a-e0fbea3d9406,01J3B94GHVCDYRDC9P1X831T49,CU,Brass,36efb640-c0fe-4179-95f4-161e9068b0a2,02cc4772-742b-4ed4-ab0a-76fe9b36f048,50101-0001,KG,20,KG,CUP,32,50,91,24,CM
d9f6356a-4b11-4e1a-8aab-7b2b10163d4d,01J3B94GHXKFPBW2Q9PQMQ8GFH,PH,Glass,f4a5c4ca-3d6b-4a51-a40e-5fc762e14d3a,64acf192-d603-4cd1-a8ba-330c7cae73e9,0641-6103,KG,26,KG,PHP,99,58,1,25,CM
7e20b634-3a28-4c0c-bb0e-d12a012eaeef,01J3B94GHZJDJX52R2MS8XXCS7,PT,Aluminum,f94ae7ce-5000-4386-9338-25fc09d30a26,b94093a3-aead-4335-8291-cb1aaef4f75a,52686-285,KG,87,KG,EUR,28,54,32,8,CM
325c5771-561c-4de2-84cf-d14e1418efba,01J3B94GJ0Q3XB3R3WM1KKFPGZ,PL,Vinyl,70e01e0e-568d-4be2-807f-be2030394db0,e0d3831c-9a44-4b28-8b35-9b73f9418bec,0268-6683,KG,70,KG,PLN,89,78,52,21,CM
bec2bff2-8ab9-4cc2-a2f6-a8fe07553a21,01J3B94GJ2S8XE1HCZEEXBPJBQ,JP,Steel,8580ffdd-edca-4ebb-92e1-679a52770e3e,46a0654a-c308-4e04-a6a5-2c723400a976,47649-4001,KG,15,KG,JPY,91,71,17,50,CM
81ec31aa-247e-40c1-b1d6-a33297b53823,01J3B94GJ3EP456P52NZNGFPTJ,NO,Brass,7fa7266f-0b0c-4ce1-a4b8-5233dccbb794,c8fa31fd-7c8b-403b-ae7d-2da072679056,11704-620,KG,39,KG,NOK,83,32,50,85,CM
0cb73f82-42a7-484a-81ee-8eea96f01709,01J3B94GJ5984HX63NS5VF12EN,CN,Aluminum,66b4b735-9a46-41e2-b6b6-1cd60541b2e2,da64d6d4-66a8-486a-be9c-b88ba84cd130,36987-1753,KG,43,KG,CNY,57,37,22,53,CM
009388eb-3b54-4c27-85e1-7a1597b71ee9,01J3B94GJ67J5NAA7DST8EB8RJ,GR,Vinyl,15822ef5-3610-4390-a429-07dc5cd9315b,3ea90dca-a046-49ad-a40b-faaa408a3426,49349-898,KG,89,KG,EUR,48,75,10,37,CM
f52b718b-c7c8-409d-9c9b-612f6923a057,01J3B94GJ8VGYBQ7CV8G0XR96X,BR,Glass,39a228b8-2744-4bf6-957c-9dc309c39abc,36e3323a-b274-4947-a29e-1e4553549305,54458-991,KG,94,KG,BRL,81,16,51,4,CM
45ad0d74-cb14-4a9e-a479-9ccd3a49bd2b,01J3B94GJ943VC21KWADG6Q8X4,BJ,Stone,26cb49db-6e38-49c5-a787-af8af23667cc,defa726f-dc06-4b88-bbcc-99f9db8d38f9,0591-0372,KG,34,KG,XOF,15,75,76,74,CM
8f9e19a9-0828-45c1-a3e3-2cf52ece6a40,01J3B94GJB2JXSSQ7C479EYRQS,LT,Stone,1234b259-7d36-4f80-a68f-97166dca8202,e0afa5c0-a979-496a-9ab7-62bd3c1d1935,0268-0137,KG,22,KG,LTL,48,85,4,19,CM
7dcb37c2-4e74-4db4-86d1-841e9af786a7,01J3B94GJDG85B46JAGC8FKXXF,CA,Aluminum,a51c378c-bc40-4b87-9f66-2c5dc50325ac,835db9d1-fa0a-4f6b-9bc0-2a9fd4d7556b,61380-264,KG,41,KG,CAD,14,67,69,18,CM
1371fffd-cc45-40b1-a5ea-074e13b89a5d,01J3B94GJEN27X0HQDWG5WEKHN,CN,Granite,e811949e-87fa-4e23-ba76-ebd7b61c94df,abbeacd5-3bce-4ef1-8f54-8827ebb89269,51346-177,KG,30,KG,CNY,8,93,14,97,CM
17f5ff3c-fbef-44c3-8ba8-cb5d02ea065d,01J3B94GKNZM7T0F3GR6F1T05K,RU,Granite,fe5384c2-bb9a-4f4e-a2c1-d179066035f2,e93d0949-37c6-4be1-a6b1-65dac064f77c,21695-919,KG,18,KG,RUB,65,66,56,9,CM
c11da723-b697-4e59-9fd6-84de6c844ccf,01J3B94GKQ7V9ZF02JG0P010BP,CN,Brass,d12d99f7-b0a5-4813-b3e9-f9ac4c044c1c,3630fdfe-fb27-4ae8-9d55-669835979ab3,63941-204,KG,34,KG,CNY,60,91,11,57,CM
30db4289-2b83-4ad0-802e-f91d83a6bb0a,01J3B94GKSEK49MD5NAP97P0WX,CO,Granite,553b49f8-8001-46d7-918e-a5de6ba20b30,3bbe0149-4ff5-418d-8aca-808274f78cac,61570-045,KG,11,KG,COP,13,58,30,63,CM
ad4f4d30-9c7b-44c4-899e-350131e61683,01J3B94GKVKS7AWHFVQGBWD3FZ,RU,Granite,9f6e880e-df11-4c78-a436-a5618cfa8d82,c0385fa4-5597-421d-b3cc-42443e6ff54d,44738-8001,KG,6,KG,RUB,82,25,51,31,CM
74c98279-a0f5-42ee-b73b-43cd8f94ad80,01J3B94GKXS2NK142Q6H821DH1,CN,Granite,4c28b6c9-05dd-47e7-b55e-600f3e2f74a7,f958f389-b384-4229-9e5a-ae4f9f0675c6,41520-217,KG,15,KG,CNY,26,26,83,73,CM
7e529ab3-a59d-4a73-ae3a-bdbaf7c371ee,01J3B94GKZ02CM3G5FPX1XB7FG,NG,Granite,e3804794-2e61-447a-a830-667c27270bdb,ed1f2088-ee3f-4577-9e07-585b819226f0,52125-150,KG,2,KG,NGN,96,29,95,80,CM
475a6bdb-6c6d-464f-a240-156d558f2cad,01J3B94GM0YB5MCFB9NWJASQ1K,SE,Plastic,4d883331-f7f1-4e31-9a31-9f32864bfba8,77b4676c-49c4-490f-a243-5800d4521441,63940-472,KG,50,KG,SEK,72,14,23,68,CM
c4e7f5d6-71f7-4a83-9fd1-a11d2bda62a5,01J3B94GM2WCB303DPS44TXW0B,DK,Plastic,402f55bb-d7b3-4159-a286-cd4012bd18bd,73cd492c-c11d-4f7c-bb54-6d435236a7a8,55714-2265,KG,36,KG,DKK,67,40,67,65,CM
270913a0-c359-4a26-8676-386940bffa02,01J3B94GM4RRQQDJFMW2DP1163,ID,Vinyl,0b599cdb-1714-4eff-995a-9cd94b54a7cc,b69c0246-c0c1-4eb0-b722-a87081c188a9,0440-7465,KG,1,KG,IDR,16,32,82,21,CM
673c6783-706d-4b2e-898e-aed15454fe83,01J3B94GM6888H9YT5GDF1NC4V,PS,Granite,6f7ea17c-31cf-40b4-81a0-1fbba0b87006,9e3cd679-78cb-416c-a5fc-9456880f6f6b,54118-7132,KG,21,KG,ILS,2,81,29,15,CM
56c4a0e1-d6ed-45f2-a2cf-35caa897bf71,01J3B94GM75X9DNC7YSTF6YSXB,ID,Aluminum,f5fe3478-d0c8-4df9-ba09-5d7e727f9943,069df399-8c89-45cd-9623-d4fb2f45ebb2,49884-604,KG,17,KG,IDR,66,35,77,75,CM
b09bbfbe-689f-43e3-b3b9-955d4a2d7ca5,01J3B94GM90W98YWEXSCSJXSHM,TH,Wood,ee3f4348-f45f-4042-a85b-e5c3f091d399,6af16261-16a4-40ad-9c31-93858b31de55,67015-1100,KG,1,KG,THB,37,87,52,94,CM
5246d0bc-ef0e-4b99-8fb5-2305adca1a0f,01J3B94GMBK5R9JWYQMH3MA54A,UA,Brass,460db36c-529d-4363-895f-8f3b8cd41dd0,e3777d12-a0c9-43a7-9659-c6b07095e17b,0378-3530,KG,1,KG,UAH,45,53,67,6,CM
46716537-90d0-4a6b-b960-e279841efe3b,01J3B94GMCKGRCMDA1NZKA7YKD,MW,Granite,c6abac58-5e10-424c-a62f-a0223b7dbe21,f0543477-5294-4009-895b-5aeadda91219,55154-3331,KG,32,KG,MWK,80,12,78,25,CM
769ac663-7dd3-43f2-b835-d6b11bc4c948,01J3B94GMEW6TER79HA88KAMN1,UA,Granite,617731f2-dfe8-49c5-880f-abff20015375,42e57a59-13b6-463d-886f-e65f5e7f7c56,49981-008,KG,88,KG,UAH,22,49,86,99,CM
0074d044-eff0-4769-8f44-1c955f576e02,01J3B94GMGHDY58KMQJP6W380T,PH,Rubber,d7dbbf5c-fbab-4719-8db1-db7579b645b6,2dd7f675-0496-4189-84c2-6ec58e2ac4fc,0093-8343,KG,53,KG,PHP,13,37,65,52,CM
86b999b0-1057-47d5-a94e-fd645fc7240f,01J3B94GMH5FX8PFCBGT29A7Z7,RU,Stone,dc1edeef-d14a-48d1-a4ff-bab6cde4dfad,1d579a67-9e10-4e04-aa0c-a94055296d44,59746-315,KG,58,KG,RUB,66,76,26,34,CM
928d2ede-c9ae-455b-8c3e-dab4b2df07fa,01J3B94GMKRSA6ZA28QEAPZ7X3,MD,Plexiglass,73a32788-e2dc-46be-85a2-0785668c17bf,4514ab19-a7b6-46ad-9f1d-3a8f7172d7a3,0781-3187,KG,54,KG,MDL,75,67,13,19,CM
1a76d31f-67c9-4b3b-b5a2-34b11c2b88d1,01J3B94GMNVQ87K01EH70CNAW7,ID,Steel,d519f7cc-f831-46fd-939c-cc5f2df014f4,4f3acd2c-8a35-40e9-957e-4aadfa0f1af5,50580-679,KG,2,KG,IDR,15,17,13,99,CM
010a3894-cda5-4025-9ffe-ec539204c213,01J3B94GMQ8PW472EN8610D69V,MY,Vinyl,168de002-d997-4083-9679-e7b1d4e0253f,c9699e9a-fe84-4257-b828-a036411e4f2d,55264-007,KG,38,KG,MYR,53,7,68,91,CM
57e65a2f-9d3c-435b-8a8a-701c0d58ea21,01J3B94GMRG5TB1B7A2VADV9MZ,AZ,Glass,dd7646c1-ea3b-44a4-af67-bf07c49fdb3b,326e0644-7670-4dff-8405-2230e0e2a134,13668-151,KG,65,KG,AZN,19,35,80,97,CM
099b6f3e-7b2f-4ce1-918b-22af2d060fda,01J3B94GMT18T04MBT6975M75P,AF,Brass,eca1333d-3995-4ac6-b41d-47c72318caa1,ba7cb663-64b2-4fa9-8b29-78a1c80c07f3,50988-181,KG,62,KG,AFN,90,40,21,93,CM
78b6e2a2-e881-436e-be3e-c9ea7ed01e7d,01J3B94GMW3YPBQC72JMK8TNF6,BR,Plexiglass,a1589be0-83d0-4123-bc24-1a5d72df187a,bdb7a0ae-7d84-4e65-876e-640aca715d1d,10267-1004,KG,54,KG,BRL,63,16,54,31,CM
0a657f6d-3a9b-4a49-8892-83123ebb4957,01J3B94GMXN2CPHWAVR4VPX6N3,MX,Glass,661abf77-7d04-433f-ac3a-dd7a01044c48,220f1505-b430-4313-be74-3d1981a5c0dc,58668-2001,KG,90,KG,MXN,63,29,89,54,CM
46149a7b-5d19-4391-9649-1b914a8d72a7,01J3B94GMZWR03FA9E3KW72G9Q,CH,Plexiglass,9e160029-e965-4674-a057-7ca76a3c7116,9c2c6282-a246-42c2-aca2-bcd45d1a4fad,0228-2597,KG,62,KG,CHF,18,98,4,89,CM
e16ca1ee-2c99-4fc3-a983-67d0462a9b35,01J3B94GN1PVFYKX9WCJX6KKXX,KR,Glass,5c627467-ef0c-41e1-8e27-8a70638835f6,1e5e3ff1-f04f-4af4-8a86-ea110d9696f4,68135-100,KG,47,KG,KRW,89,68,75,3,CM
